,년도,팀명,선수명,선수id,WAR,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA
1425,2019,SK,최경모,/player/detail/1700,-0.31,17,16,16,1,0,2,1,0,2,0,0.071,0.063,0.063,0.125,0.188,0.077
1426,2019,롯데,김문호,/player/detail/759,-0.32,51,109,103,25,0,6,4,4,30,2,0.338,0.243,0.269,0.311,0.580,0.260
1427,2019,LG,백승현,/player/detail/1540,-0.32,14,30,30,5,0,1,0,0,10,1,0.250,0.167,0.167,0.200,0.367,0.163
1428,2019,LG,이성우,/player/detail/119,-0.32,55,74,64,10,0,2,6,4,11,0,0.189,0.156,0.239,0.203,0.442,0.218
1429,2019,롯데,정보근,/player/detail/1731,-0.32,15,35,32,4,0,3,1,2,10,0,0.182,0.125,0.200,0.125,0.325,0.170
1430,2019,LG,정주현,/player/detail/317,-0.37,129,425,376,87,2,53,27,31,91,14,0.299,0.231,0.291,0.309,0.600,0.278
1431,2019,롯데,안중열,/player/detail/1283,-0.37,73,145,136,26,2,10,4,6,40,0,0.255,0.191,0.236,0.294,0.530,0.242
1432,2019,KT,배정대,/player/detail/914,-0.39,66,84,74,15,0,15,6,7,23,0,0.294,0.203,0.280,0.257,0.537,0.257
1433,2019,NC,김진형,/player/detail/706,-0.39,11,23,20,3,0,2,2,0,4,0,0.167,0.150,0.136,0.200,0.336,0.139
1434,2019,LG,정상호,/player/detail/552,-0.40,22,24,24,2,0,1,2,0,11,0,0.154,0.083,0.083,0.125,0.208,0.089
1435,2019,KIA,박준태,/player/detail/896,-0.41,38,47,41,7,0,13,4,4,15,1,0.250,0.171,0.234,0.244,0.478,0.221
1436,2019,한화,유장혁,/player/detail/1668,-0.41,38,61,55,9,1,10,4,5,17,3,0.211,0.164,0.230,0.236,0.466,0.220
1437,2019,SK,정현,/player/detail/486,-0.41,23,34,28,2,0,3,1,5,14,1,0.133,0.071,0.206,0.071,0.277,0.166
1438,2019,한화,김인환,/player/detail/1606,-0.42,18,46,42,9,0,1,2,2,9,0,0.257,0.214,0.239,0.238,0.477,0.219
1439,2019,두산,백동훈,/player/detail/768,-0.42,41,52,47,8,0,8,2,4,16,0,0.258,0.170,0.250,0.213,0.463,0.226
1440,2019,두산,정진호,/player/detail/707,-0.44,66,110,96,20,1,13,3,11,24,5,0.268,0.208,0.290,0.240,0.530,0.259
1441,2019,KT,이해창,/player/detail/215,-0.44,30,43,40,5,0,0,0,2,11,0,0.172,0.125,0.186,0.125,0.311,0.160
1442,2019,삼성,김성훈,/player/detail/1530,-0.45,65,88,77,14,1,14,5,7,11,4,0.200,0.182,0.250,0.260,0.510,0.242
1443,2019,SK,안상현,/player/detail/1618,-0.46,65,108,102,24,0,14,5,4,28,7,0.320,0.235,0.262,0.265,0.527,0.242
1444,2019,KIA,오선우,/player/detail/1678,-0.46,27,57,53,8,1,5,4,3,23,0,0.241,0.151,0.211,0.264,0.475,0.221
1445,2019,NC,이상호,/player/detail/390,-0.48,102,256,234,65,0,30,12,9,22,9,0.302,0.278,0.306,0.308,0.614,0.282
1446,2019,KT,안승한,/player/detail/1282,-0.48,36,47,44,6,0,4,5,1,13,0,0.194,0.136,0.174,0.159,0.333,0.160
1447,2019,LG,구본혁,/player/detail/1703,-0.52,57,95,85,15,1,10,6,6,17,2,0.206,0.176,0.245,0.224,0.469,0.226
1448,2019,LG,김용의,/player/detail/314,-0.53,114,210,179,39,0,35,17,24,38,8,0.275,0.218,0.316,0.279,0.595,0.287
1449,2019,두산,오재원,/player/detail/658,-0.55,98,204,177,29,3,30,18,25,50,6,0.210,0.164,0.267,0.271,0.538,0.258
1450,2019,KIA,오정환,/player/detail/1676,-0.55,30,29,28,4,0,8,1,0,12,0,0.250,0.143,0.143,0.143,0.286,0.130
1451,2019,Hero,송성문,/player/detail/1338,-0.56,103,335,308,70,3,33,34,19,53,2,0.262,0.227,0.269,0.328,0.597,0.271
1452,2019,KIA,이우성,/player/detail/682,-0.60,32,87,80,14,3,7,10,5,22,0,0.200,0.175,0.241,0.300,0.541,0.249
1453,2019,LG,양종민,/player/detail/751,-0.61,18,49,44,6,0,1,5,2,15,0,0.200,0.136,0.170,0.182,0.352,0.163
1454,2019,롯데,한동희,/player/detail/1547,-0.68,59,207,187,38,2,12,9,18,57,1,0.277,0.203,0.271,0.283,0.554,0.258
1455,2019,SK,허도환,/player/detail/212,-0.68,56,93,79,10,1,3,6,5,18,0,0.145,0.127,0.202,0.203,0.405,0.194
1456,2019,SK,나주환,/player/detail/557,-0.76,94,245,225,50,3,14,20,12,54,1,0.278,0.222,0.270,0.302,0.572,0.262
1457,2019,롯데,조홍석,/player/detail/767,-0.80,42,65,60,7,0,8,5,4,14,1,0.149,0.117,0.169,0.183,0.352,0.168
1458,2019,롯데,전병우,/player/detail/86,-0.90,29,55,51,5,0,2,0,3,22,0,0.172,0.098,0.148,0.118,0.266,0.133
1459,2019,KT,윤석민,/player/detail/656,-0.92,63,178,169,39,2,4,17,7,24,0,0.255,0.231,0.258,0.290,0.548,0.249
1460,2019,LG,윤진호,/player/detail/371,-0.92,106,62,59,6,1,6,5,1,13,1,0.111,0.102,0.117,0.186,0.303,0.132
1461,2019,삼성,김동엽,/player/detail/1407,-0.93,60,211,195,42,6,15,25,12,47,2,0.250,0.215,0.265,0.338,0.603,0.273
1462,2019,롯데,오윤석,/player/detail/1339,-0.94,76,228,198,44,1,21,21,20,43,0,0.272,0.222,0.295,0.247,0.542,0.260
1463,2019,KIA,최원준,/player/detail/1421,-0.95,90,255,232,46,1,33,18,16,51,8,0.249,0.198,0.261,0.284,0.545,0.255
1464,2019,한화,양성우,/player/detail/51,-1.14,56,129,119,20,1,11,6,9,28,1,0.211,0.168,0.227,0.218,0.445,0.212
1465,2019,한화,노시환,/player/detail/1652,-1.29,91,192,177,33,1,19,13,11,72,2,0.305,0.186,0.241,0.260,0.501,0.233
1466,2019,롯데,나종덕,/player/detail/1520,-1.61,104,209,185,23,3,12,13,9,88,0,0.208,0.124,0.188,0.195,0.383,0.183
1467,2019,두산,김태근,/player/detail/1725,-,9,0,0,0,0,2,0,0,0,1,-,-,-,-,-,-
1468,2019,두산,전민재,/player/detail/1616,-,2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-
1469,2019,두산,김승회,/player/detail/715,-,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-
1470,2019,LG,양원혁,/player/detail/1343,-,1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-
1471,2019,SK,이승진,/player/detail/1581,-,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-
1472,2019,롯데,박시영(타),/player/detail/1706,-,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-
1473,2020,KT,로하스,/player/detail/1510,8.76,142,628,550,192,47,116,135,65,132,0,0.383,0.349,0.417,0.680,1.097,0.457
1474,2020,NC,양의지,/player/detail/647,6.92,130,528,461,151,33,86,124,46,47,5,0.305,0.328,0.400,0.603,1.003,0.423
1475,2020,Hero,김하성,/player/detail/903,6.81,138,622,533,163,30,111,109,75,68,23,0.304,0.306,0.397,0.523,0.920,0.401
1476,2020,KIA,최형우,/player/detail/471,6.74,140,600,522,185,28,93,115,70,101,0,0.396,0.354,0.433,0.590,1.023,0.441
1477,2020,KIA,터커,/player/detail/1691,6.10,142,631,542,166,32,100,113,76,67,0,0.300,0.306,0.398,0.557,0.955,0.412
1478,2020,NC,나성범,/player/detail/836,5.64,130,583,525,170,34,115,112,48,148,3,0.395,0.324,0.389,0.596,0.985,0.421
1479,2020,SK,최정,/player/detail/560,5.57,133,553,452,122,33,90,96,75,98,8,0.272,0.270,0.392,0.538,0.930,0.403
1480,2020,Hero,이정후,/player/detail/1479,5.54,140,617,544,181,15,85,101,59,47,12,0.339,0.333,0.397,0.524,0.921,0.400
1481,2020,롯데,손아섭,/player/detail/760,5.44,141,611,540,190,11,98,85,61,56,5,0.373,0.352,0.415,0.493,0.908,0.402
1482,2020,KT,강백호,/player/detail/1546,5.17,129,574,500,165,23,95,89,66,93,7,0.367,0.330,0.411,0.544,0.955,0.413
1483,2020,KT,황재균,/player/detail/748,5.02,134,600,541,169,21,108,97,47,98,11,0.347,0.312,0.370,0.512,0.882,0.385
1484,2020,SK,로맥,/player/detail/1501,4.94,139,586,485,137,32,85,91,91,116,4,0.308,0.282,0.399,0.546,0.945,0.407
1485,2020,LG,김현수,/player/detail/668,4.87,142,619,547,181,22,98,119,63,53,0,0.332,0.331,0.397,0.523,0.920,0.398
1486,2020,NC,박석민,/player/detail/461,4.82,123,448,356,109,14,58,63,75,62,0,0.335,0.306,0.436,0.466,0.902,0.408
1487,2020,NC,박민우,/player/detail/830,4.72,126,530,467,161,8,82,63,36,48,13,0.364,0.345,0.402,0.478,0.880,0.391
1488,2020,두산,페르난데스,/player/detail/1641,4.58,144,668,586,199,21,104,105,58,42,0,0.333,0.340,0.404,0.497,0.901,0.397
1489,2020,NC,알테어,/player/detail/1748,4.50,136,546,482,134,31,90,108,46,149,22,0.334,0.278,0.352,0.541,0.893,0.379
1490,2020,LG,오지환,/player/detail/315,4.19,141,591,527,158,10,95,71,45,116,20,0.365,0.300,0.362,0.461,0.823,0.365
1491,2020,두산,김재환*,/player/detail/675,3.90,140,614,516,137,30,82,113,91,154,6,0.317,0.266,0.373,0.494,0.867,0.378
1492,2020,LG,홍창기,/player/detail/1445,3.86,135,507,408,114,5,87,39,83,87,11,0.342,0.279,0.411,0.417,0.828,0.383
1493,2020,LG,라모스,/player/detail/1743,3.69,117,494,431,120,38,74,86,55,136,2,0.314,0.278,0.362,0.592,0.954,0.397
1494,2020,두산,최주환,/player/detail/663,3.63,140,574,509,156,16,63,88,47,66,2,0.320,0.306,0.366,0.473,0.839,0.366
1495,2020,KIA,나지완,/player/detail/139,3.45,137,556,468,136,17,73,92,64,114,0,0.347,0.291,0.392,0.444,0.836,0.377
1496,2020,두산,오재일,/player/detail/662,3.40,127,534,471,147,16,62,89,61,92,2,0.359,0.312,0.390,0.482,0.872,0.387
1497,2020,NC,노진혁,/player/detail/829,3.36,132,484,427,117,20,70,82,49,106,0,0.322,0.274,0.356,0.480,0.836,0.365
1498,2020,롯데,마차도,/player/detail/1750,3.35,144,560,486,136,12,79,67,54,60,15,0.294,0.280,0.356,0.422,0.778,0.348
1499,2020,삼성,구자욱,/player/detail/517,3.28,118,510,446,137,15,70,78,51,91,19,0.355,0.307,0.385,0.478,0.863,0.381
1500,2020,두산,허경민,/player/detail/664,3.26,117,487,437,145,7,70,58,35,28,14,0.337,0.332,0.382,0.442,0.824,0.368
1501,2020,두산,박건우,/player/detail/672,3.23,129,551,487,148,14,103,70,42,65,8,0.323,0.304,0.369,0.472,0.841,0.371
1502,2020,KT,배정대,/player/detail/914,3.23,144,615,533,154,13,88,65,68,142,22,0.369,0.289,0.372,0.420,0.792,0.359
1503,2020,삼성,강민호,/player/detail/738,3.15,119,393,355,102,19,46,61,31,54,0,0.291,0.287,0.349,0.487,0.836,0.361
1504,2020,삼성,김상수,/player/detail/464,3.14,120,471,404,123,5,71,47,55,55,10,0.341,0.304,0.397,0.401,0.798,0.368
1505,2020,한화,최재훈,/player/detail/648,2.93,126,389,339,102,3,46,36,29,44,0,0.339,0.301,0.383,0.383,0.766,0.356
1506,2020,KIA,최원준,/player/detail/1421,2.80,123,412,359,117,2,72,35,33,35,14,0.353,0.326,0.388,0.421,0.809,0.368
1507,2020,롯데,전준우,/player/detail/762,2.76,143,628,562,157,26,95,96,52,79,5,0.285,0.279,0.347,0.482,0.829,0.363
1508,2020,롯데,한동희,/player/detail/1547,2.74,135,531,461,128,17,62,67,57,97,0,0.317,0.278,0.361,0.436,0.797,0.357
1509,2020,KT,박경수,/player/detail/370,2.73,119,391,324,91,13,33,58,48,96,0,0.351,0.281,0.381,0.454,0.835,0.371
1510,2020,롯데,정훈,/player/detail/752,2.64,111,476,410,121,11,72,58,56,85,11,0.346,0.295,0.382,0.427,0.809,0.366
1511,2020,KIA,김선빈,/player/detail/126,2.55,85,351,303,100,1,42,37,40,43,1,0.375,0.330,0.406,0.403,0.809,0.373
1512,2020,LG,이형종,/player/detail/1212,2.53,81,323,287,85,17,41,50,27,61,1,0.324,0.296,0.370,0.547,0.917,0.394
1513,2020,두산,정수빈,/player/detail/669,2.47,141,559,490,146,5,84,59,55,56,15,0.325,0.298,0.368,0.396,0.764,0.346
1514,2020,LG,유강남,/player/detail/369,2.31,137,478,429,112,16,51,75,32,84,1,0.290,0.261,0.330,0.415,0.745,0.331
1515,2020,Hero,서건창,/player/detail/227,2.30,135,595,484,134,5,79,52,91,58,24,0.299,0.277,0.390,0.386,0.776,0.359
1516,2020,KT,장성우,/player/detail/790,2.27,130,455,400,111,13,39,79,38,64,0,0.298,0.278,0.337,0.410,0.747,0.332
1517,2020,삼성,김동엽,/player/detail/1407,2.09,115,451,413,129,20,60,74,29,79,4,0.343,0.312,0.360,0.508,0.868,0.376
1518,2020,롯데,안치홍,/player/detail/127,2.00,124,460,412,118,8,49,54,35,47,14,0.306,0.286,0.351,0.413,0.764,0.343
1519,2020,NC,권희동,/player/detail/395,1.98,123,426,346,90,12,67,50,58,72,3,0.292,0.260,0.379,0.410,0.789,0.360
1520,2020,Hero,박동원,/player/detail/214,1.96,112,372,324,81,12,45,50,38,68,0,0.280,0.250,0.338,0.429,0.767,0.342
1521,2020,Hero,박준태,/player/detail/896,1.93,128,443,347,85,5,71,29,65,120,5,0.356,0.245,0.389,0.331,0.720,0.348
1522,2020,삼성,박해민,/player/detail/505,1.87,132,541,489,142,11,84,55,39,77,34,0.324,0.290,0.345,0.415,0.760,0.339
1523,2020,Hero,김혜성,/player/detail/1517,1.82,142,553,499,142,7,80,61,46,94,25,0.336,0.285,0.345,0.399,0.744,0.336
1524,2020,두산,박세혁,/player/detail/649,1.81,124,423,360,97,4,47,51,35,45,5,0.292,0.269,0.348,0.364,0.712,0.328
1525,2020,두산,김재호,/player/detail/657,1.71,120,458,402,116,2,48,39,45,45,6,0.317,0.289,0.362,0.346,0.708,0.329
1526,2020,한화,이용규,/player/detail/135,1.65,120,487,419,120,1,60,32,59,36,17,0.311,0.286,0.381,0.337,0.718,0.341
1527,2020,NC,강진성,/player/detail/831,1.61,121,432,395,122,12,53,70,20,46,9,0.322,0.309,0.352,0.463,0.815,0.359
1528,2020,삼성,살라디노,/player/detail/1737,1.48,43,163,132,37,6,26,27,23,41,6,0.360,0.280,0.411,0.477,0.888,0.400
1529,2020,KT,조용호,/player/detail/1485,1.40,132,482,409,121,0,73,32,65,83,12,0.369,0.296,0.392,0.333,0.725,0.345
1530,2020,LG,채은성,/player/detail/348,1.40,109,464,416,122,15,59,88,32,69,0,0.316,0.293,0.351,0.452,0.803,0.353
1531,2020,SK,한동민,/player/detail/578,1.40,62,231,193,48,15,35,31,30,49,2,0.252,0.249,0.364,0.508,0.872,0.376
1532,2020,NC,이명기,/player/detail/575,1.28,136,540,477,146,2,82,45,50,78,12,0.359,0.306,0.374,0.369,0.743,0.344
1533,2020,롯데,이대호,/player/detail/1148,1.27,144,611,542,158,20,67,110,53,68,1,0.297,0.292,0.354,0.452,0.806,0.349
1534,2020,롯데,오윤석,/player/detail/1339,1.22,63,197,168,50,4,31,32,24,47,2,0.387,0.298,0.388,0.423,0.811,0.368
1535,2020,롯데,김준태,/player/detail/765,1.19,128,369,306,69,5,38,43,56,64,2,0.268,0.225,0.345,0.327,0.672,0.318
1536,2020,삼성,김호재,/player/detail/1588,1.15,65,138,118,38,1,19,10,16,19,2,0.378,0.322,0.416,0.390,0.806,0.377
1537,2020,Hero,이지영,/player/detail/454,1.12,101,289,262,81,0,22,36,19,28,1,0.345,0.309,0.364,0.363,0.727,0.334
1538,2020,Hero,박병호,/player/detail/221,1.06,93,383,309,69,21,56,66,57,114,0,0.264,0.223,0.352,0.450,0.802,0.351
1539,2020,롯데,이병규,/player/detail/328,0.97,53,194,164,45,9,28,32,28,55,0,0.356,0.274,0.381,0.463,0.844,0.375
1540,2020,삼성,이원석,/player/detail/659,0.92,121,467,403,108,13,46,74,49,82,0,0.297,0.268,0.341,0.407,0.748,0.332
1541,2020,Hero,허정협,/player/detail/1364,0.90,111,360,314,84,10,45,43,40,73,0,0.319,0.268,0.353,0.401,0.754,0.342
1542,2020,SK,채태인,/player/detail/463,0.89,71,189,160,45,7,11,24,29,33,0,0.317,0.281,0.392,0.444,0.836,0.373
1543,2020,한화,정은원,/player/detail/1569,0.89,79,303,254,63,3,28,29,41,41,1,0.284,0.248,0.362,0.335,0.697,0.330
1544,2020,KIA,이창진,/player/detail/950,0.82,22,99,88,29,0,19,7,10,17,0,0.408,0.330,0.404,0.443,0.847,0.387
1545,2020,NC,김형준,/player/detail/1605,0.75,44,82,72,22,3,12,11,10,21,0,0.396,0.306,0.390,0.444,0.834,0.375
1546,2020,한화,반즈,/player/detail/1812,0.72,74,319,283,75,9,38,42,27,81,2,0.338,0.265,0.342,0.428,0.770,0.343
1547,2020,롯데,강태율,/player/detail/1328,0.68,14,18,11,5,2,2,2,7,2,0,0.429,0.455,0.667,1.000,1.667,0.651
1548,2020,KIA,한승택,/player/detail/58,0.67,83,262,226,51,9,22,29,21,58,0,0.264,0.226,0.308,0.372,0.680,0.307
1549,2020,NC,김태군,/player/detail/818,0.66,80,131,113,33,1,16,18,6,14,0,0.323,0.292,0.347,0.372,0.719,0.329
1550,2020,SK,김강민,/player/detail/571,0.62,122,327,289,73,12,39,45,27,62,7,0.281,0.253,0.323,0.422,0.745,0.327
1551,2020,KIA,황대인,/player/detail/1318,0.57,63,138,116,32,4,14,16,21,29,0,0.333,0.276,0.384,0.414,0.798,0.363
1552,2020,삼성,강한울,/player/detail/891,0.54,34,122,105,32,1,13,10,11,24,1,0.383,0.305,0.368,0.362,0.730,0.336
1553,2020,KIA,백용환,/player/detail/120,0.53,52,107,91,20,5,12,10,15,29,0,0.263,0.220,0.330,0.429,0.759,0.337
1554,2020,LG,김민성,/player/detail/226,0.50,87,333,297,79,5,29,47,24,67,2,0.323,0.266,0.325,0.384,0.709,0.317
1555,2020,Hero,김웅빈,/player/detail/1376,0.49,73,235,207,57,8,25,31,17,65,1,0.358,0.275,0.335,0.454,0.789,0.344
1556,2020,SK,김성현,/player/detail/562,0.49,133,392,343,93,2,34,25,30,27,1,0.287,0.271,0.336,0.321,0.657,0.306
1557,2020,두산,류지혁,/player/detail/704,0.48,20,31,24,10,1,10,4,1,5,0,0.450,0.417,0.467,0.625,1.092,0.464
1558,2020,SK,오태곤,/player/detail/793,0.47,54,203,184,53,5,29,30,12,31,14,0.324,0.288,0.342,0.429,0.771,0.344
1559,2020,한화,이해창,/player/detail/215,0.46,70,135,119,32,3,11,17,9,23,0,0.305,0.269,0.336,0.387,0.723,0.326
1560,2020,SK,최항,/player/detail/595,0.46,47,155,132,35,2,21,15,21,27,1,0.317,0.265,0.368,0.333,0.701,0.328
1561,2020,KT,유한준,/player/detail/237,0.42,119,428,386,108,11,48,64,40,51,0,0.299,0.280,0.347,0.409,0.756,0.339
1562,2020,한화,하주석,/player/detail/37,0.38,72,281,262,75,2,22,32,13,66,4,0.372,0.286,0.323,0.351,0.674,0.306
1563,2020,KIA,나주환,/player/detail/557,0.38,64,222,204,57,6,21,26,12,44,0,0.329,0.279,0.321,0.392,0.713,0.318
1564,2020,NC,최정원,/player/detail/1760,0.35,49,48,40,11,0,18,2,7,13,4,0.407,0.275,0.383,0.400,0.783,0.363
1565,2020,한화,강경학,/player/detail/870,0.34,94,238,193,44,4,25,19,35,64,1,0.313,0.228,0.350,0.337,0.687,0.323
1566,2020,한화,김민하,/player/detail/794,0.33,36,85,74,21,1,10,11,8,16,0,0.351,0.284,0.369,0.405,0.774,0.355
1567,2020,삼성,최영진,/player/detail/319,0.32,58,118,101,30,1,15,11,13,16,2,0.341,0.297,0.385,0.356,0.741,0.347
1568,2020,KT,박승욱,/player/detail/568,0.32,97,128,110,29,1,23,10,11,37,5,0.384,0.264,0.349,0.355,0.704,0.327
1569,2020,LG,손호영,/player/detail/1763,0.29,22,31,30,11,0,9,3,1,6,5,0.458,0.367,0.387,0.433,0.820,0.371
1570,2020,NC,김찬형,/player/detail/1522,0.29,56,72,64,19,0,10,7,4,11,3,0.352,0.297,0.343,0.391,0.734,0.333
1571,2020,SK,김성민,/player/detail/1827,0.24,9,16,14,4,2,4,4,1,3,0,0.222,0.286,0.375,0.714,1.089,0.444
1572,2020,두산,이흥련,/player/detail/483,0.24,2,2,1,0,0,0,1,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
1573,2020,NC,모창민,/player/detail/827,0.23,62,149,136,41,2,10,13,8,22,0,0.342,0.301,0.340,0.434,0.774,0.340
1574,2020,KT,이홍구,/player/detail/148,0.23,26,43,36,7,2,2,5,3,10,0,0.208,0.194,0.293,0.389,0.682,0.305
1575,2020,두산,이유찬,/player/detail/1583,0.22,101,108,89,23,0,30,6,14,25,13,0.354,0.258,0.368,0.303,0.671,0.324
1576,2020,두산,최용제,/player/detail/1415,0.20,28,49,44,13,0,9,9,4,8,0,0.361,0.295,0.354,0.341,0.695,0.322
1577,2020,KT,허도환,/player/detail/212,0.20,52,62,53,14,0,2,5,6,15,0,0.368,0.264,0.361,0.283,0.644,0.313
1578,2020,KIA,류지혁,/player/detail/704,0.18,5,20,18,6,0,3,1,0,1,1,0.353,0.333,0.400,0.389,0.789,0.369
1579,2020,두산,김인태,/player/detail/681,0.18,77,110,84,17,1,15,13,21,13,0,0.225,0.202,0.370,0.298,0.668,0.329
1580,2020,NC,이재율,/player/detail/1396,0.17,25,10,9,4,0,9,3,1,1,4,0.500,0.444,0.500,0.556,1.056,0.476
1581,2020,삼성,이성곤,/player/detail/884,0.17,62,154,139,39,5,16,18,11,38,2,0.347,0.281,0.329,0.439,0.768,0.337
1582,2020,Hero,김은성,/player/detail/1692,0.16,16,6,4,2,0,0,0,1,1,0,0.667,0.500,0.667,0.500,1.167,0.557
1583,2020,LG,신민재,/player/detail/1659,0.16,67,32,26,8,0,26,5,4,4,8,0.364,0.308,0.400,0.346,0.746,0.354
1584,2020,KT,문상철,/player/detail/1287,0.16,74,172,154,40,8,24,25,11,43,0,0.305,0.260,0.314,0.461,0.775,0.334
1585,2020,두산,신성현,/player/detail/1344,0.14,9,7,4,1,0,2,0,3,3,0,1.000,0.250,0.571,0.500,1.071,0.504
1586,2020,삼성,송준석,/player/detail/906,0.13,32,50,47,13,1,5,7,2,6,0,0.300,0.277,0.320,0.447,0.767,0.339
1587,2020,Hero,임병욱,/player/detail/920,0.13,12,41,37,10,0,3,6,4,10,3,0.370,0.270,0.341,0.378,0.719,0.321
1588,2020,KIA,김민식,/player/detail/614,0.12,69,238,211,53,2,22,21,17,28,0,0.279,0.251,0.310,0.318,0.628,0.290
1589,2020,두산,장승현,/player/detail/680,0.11,23,22,20,5,0,5,3,1,6,0,0.357,0.250,0.318,0.400,0.718,0.328
1590,2020,한화,노시환,/player/detail/1652,0.11,106,387,346,76,12,46,43,33,116,0,0.292,0.220,0.298,0.387,0.685,0.305
1591,2020,LG,이성우,/player/detail/119,0.10,72,88,77,18,3,7,11,6,14,0,0.250,0.234,0.289,0.364,0.653,0.291
1592,2020,KIA,김호령,/player/detail/1332,0.10,89,159,138,32,4,36,16,14,55,3,0.350,0.232,0.314,0.384,0.698,0.314
1593,2020,삼성,김성윤,/player/detail/1508,0.09,9,9,7,2,0,1,0,1,1,0,0.333,0.286,0.444,0.429,0.873,0.414
1594,2020,롯데,지성준,/player/detail/1311,0.09,3,11,8,2,0,0,2,3,4,0,0.500,0.250,0.455,0.250,0.705,0.368
1595,2020,삼성,이학주,/player/detail/1648,0.09,64,243,206,47,4,30,28,26,58,6,0.289,0.228,0.314,0.340,0.654,0.298
1596,2020,한화,박정현,/player/detail/1787,0.08,30,64,61,17,1,6,9,3,17,0,0.372,0.279,0.313,0.377,0.690,0.309
1597,2020,LG,백승현,/player/detail/1540,0.08,27,39,28,7,0,5,2,4,8,0,0.350,0.250,0.364,0.286,0.650,0.318
1598,2020,SK,박성한,/player/detail/1541,0.08,41,112,99,24,2,7,8,11,21,1,0.289,0.242,0.324,0.323,0.647,0.302
1599,2020,NC,김기환,/player/detail/1829,0.07,4,2,2,1,0,1,0,0,0,0,0.500,0.500,0.500,1.000,1.500,0.646
1600,2020,LG,이천웅,/player/detail/331,0.07,89,359,312,80,3,44,36,35,44,8,0.284,0.256,0.333,0.333,0.666,0.309
1601,2020,Hero,임지열,/player/detail/918,0.06,1,1,1,1,0,1,0,0,0,0,1.000,1.000,1.000,1.000,2.000,0.907
1602,2020,Hero,전병우,/player/detail/86,0.06,119,402,359,85,8,46,48,37,100,7,0.306,0.237,0.311,0.357,0.668,0.304
1603,2020,롯데,신용수,/player/detail/1690,0.05,5,8,7,3,0,2,2,1,0,1,0.429,0.429,0.500,0.429,0.929,0.433
1604,2020,Hero,김주형,/player/detail/1705,0.05,39,50,43,10,1,8,6,4,10,0,0.281,0.233,0.327,0.372,0.699,0.321
1605,2020,한화,허관회,/player/detail/1851,0.04,1,2,2,1,0,0,0,0,1,0,1.000,0.500,0.500,0.500,1.000,0.454
1606,2020,한화,최승준,/player/detail/313,0.04,2,4,3,1,0,1,1,0,2,0,1.000,0.333,0.500,0.333,0.833,0.422
1607,2020,LG,박용택,/player/detail/324,0.04,97,236,217,65,2,22,35,15,34,2,0.341,0.300,0.339,0.396,0.735,0.328
1608,2020,롯데,김민수,/player/detail/1491,0.04,3,10,8,2,0,1,0,2,4,1,0.500,0.250,0.400,0.250,0.650,0.331
1609,2020,KIA,이진영,/player/detail/1420,0.04,32,27,22,5,0,4,5,5,9,1,0.385,0.227,0.370,0.273,0.643,0.320
1610,2020,한화,김현민,/player/detail/1768,0.03,4,5,5,2,0,2,0,0,1,0,0.500,0.400,0.400,0.400,0.800,0.363
1611,2020,한화,정진호,/player/detail/707,0.02,113,326,282,78,2,30,19,29,50,9,0.328,0.277,0.348,0.355,0.703,0.324
1612,2020,Hero,러셀,/player/detail/1817,0.02,65,271,244,62,2,22,31,22,37,2,0.288,0.254,0.317,0.336,0.653,0.299
1613,2020,삼성,권정웅,/player/detail/1418,0.02,3,2,1,0,0,0,0,1,0,0,0.000,0.000,0.500,0.000,0.500,0.373
1614,2020,KIA,오선우,/player/detail/1678,0.01,59,73,67,16,4,11,14,3,26,0,0.324,0.239,0.301,0.418,0.719,0.315
1615,2020,SK,화이트,/player/detail/1832,0.01,9,30,22,3,1,3,4,6,1,0,0.100,0.136,0.367,0.318,0.685,0.337
1616,2020,KIA,박민,/player/detail/1821,0.01,6,2,1,0,0,1,0,1,1,0,-,0.000,0.500,0.000,0.500,0.373
1617,2020,KIA,김주찬,/player/detail/132,0.00,7,18,18,6,1,3,2,0,2,0,0.333,0.333,0.333,0.500,0.833,0.357
1618,2020,LG,박재욱,/player/detail/1427,-0.01,15,17,15,4,0,0,1,0,4,0,0.364,0.267,0.313,0.267,0.580,0.276
1619,2020,롯데,김재유,/player/detail/1337,-0.01,68,133,116,30,1,20,9,12,35,10,0.363,0.259,0.344,0.293,0.637,0.304
1620,2020,KIA,유민상,/player/detail/705,-0.01,126,456,391,96,8,38,65,53,80,0,0.287,0.246,0.341,0.366,0.707,0.325
1621,2020,두산,서예일,/player/detail/1393,-0.01,40,29,25,6,0,4,1,3,7,0,0.316,0.240,0.310,0.320,0.630,0.291
1622,2020,LG,한석현,/player/detail/1776,-0.01,9,3,2,0,0,3,0,1,1,1,0.000,0.000,0.333,0.000,0.333,0.249
1623,2020,LG,전민수,/player/detail/239,-0.02,4,6,5,1,0,0,0,1,2,0,0.333,0.200,0.333,0.200,0.533,0.275
